Channel,Accuracy,Precision,Recall,F1,AUC,TrainingTime,InferenceTime,Parameters
F-1,0.9264497878359265,0.0,0.0,0.0,0.40986101297070754,0.003027677536010742,0.10040640830993652,0
F-2,0.6100164203612479,0.06791569086651054,0.009810554803788904,0.017144546260715342,0.7978228864762172,0.002932310104370117,0.10642862319946289,0
F-3,0.9573465442242629,0.24154589371980675,0.7194244604316546,0.3616636528028933,0.8987925304342982,0.0036804676055908203,0.10842704772949219,0
F-4,0.9446116797110174,0.4550898203592814,0.44970414201183434,0.4523809523809524,0.8180356080524419,0.005186796188354492,0.09468698501586914,0
F-5,0.9385138670852956,0.5364583333333334,0.41365461847389556,0.4671201814058957,0.8446413698454609,0.005999088287353516,0.10758852958679199,0
F-7,0.8161081953976584,0.10887096774193548,0.03765690376569038,0.05595854922279793,0.3242165962403993,0.005779266357421875,0.12509894371032715,0
F-8,0.7846669459572685,0.5916666666666667,0.13246268656716417,0.21646341463414634,0.7238816049412581,0.007885456085205078,0.059873342514038086,0
G-1,0.9237662803202294,0.0,0.0,0.0,0.13670000280135586,0.0031065940856933594,0.10150694847106934,0
G-2,0.9308635174218427,0.0,0.0,0.0,0.6369063131971255,0.005379438400268555,0.08830022811889648,0
G-3,0.9308313052388881,0.0,0.0,0.0,0.6363700897951171,0.0027015209197998047,0.08917474746704102,0
G-4,0.9596388741370154,0.26790450928381965,0.7829457364341085,0.39920948616600793,0.8733045580725182,0.0026366710662841797,0.08778142929077148,0
G-6,0.9266978922716628,0.0,0.0,0.0,0.9393231593767906,0.0031957626342773438,0.1025233268737793,0
G-7,0.9789380754193467,1.0,0.702846975088968,0.8254963427377221,0.8833819132835812,0.0025069713592529297,0.09226441383361816,0
M-1,0.45016077170418006,0.3577981651376147,0.03344768439108062,0.0611764705882353,0.47810618360979484,0.016667604446411133,0.06356239318847656,0
M-2,0.5144694533762058,1.0,0.09348198970840481,0.17098039215686275,0.833521656291938,0.015651226043701172,0.06237173080444336,0
M-3,0.8238776517020227,0.46078431372549017,0.1346704871060172,0.20842572062084258,0.6057986209534478,0.005156040191650391,0.06659770011901855,0
M-4,0.7801857585139319,0.10309278350515463,0.02865329512893983,0.04484304932735426,0.4702007533887165,0.004900693893432617,0.06295394897460938,0
M-5,0.7684975034044484,0.0,0.0,0.0,0.6985715397140302,0.005090475082397461,0.05469799041748047,0
M-6,0.9486916367367881,1.0,0.494949494949495,0.6621621621621622,0.9869194515111135,0.00373077392578125,0.05477476119995117,0
M-7,0.953307392996109,1.0,0.5175879396984925,0.6821192052980133,0.8635882698359867,0.005029916763305664,0.05423927307128906,0
P-1,0.8367638310529447,0.11163895486935867,0.044976076555023926,0.06412005457025921,0.37018514666111924,0.0029153823852539062,0.10060477256774902,0
P-10,0.9258333333333333,0.14,0.18340611353711792,0.15879017013232513,0.8206648360005115,0.01027822494506836,0.165391206741333,0
P-11,0.8393013100436681,0.12790697674418605,0.05188679245283019,0.0738255033557047,0.6899011799502452,0.00921487808227539,0.11063003540039062,0
P-14,0.9248333333333333,0.21333333333333335,0.22939068100358423,0.22107081174438686,0.7654951668348831,0.015091419219970703,0.15565705299377441,0
P-15,0.9067489114658926,0.0,0.0,0.0,0.5083475938725888,0.01806187629699707,0.07084536552429199,0
P-2,0.8867924528301887,1.0,0.3066465256797583,0.46936416184971097,0.9254288494034513,0.0029098987579345703,0.10029339790344238,0
P-3,0.7791016323126415,0.0,0.0,0.0,0.31075849120661503,0.0029184818267822266,0.10552072525024414,0
P-4,0.853963295587661,0.0,0.0,0.0,0.705449990057044,0.0027205944061279297,0.08817410469055176,0
P-7,0.7305231464057207,0.0,0.0,0.0,0.8178377725693095,0.0029375553131103516,0.1034095287322998,0
R-1,0.9248320268756999,0.0,0.0,0.0,0.7317753973378465,0.0029218196868896484,0.08802151679992676,0
S-1,0.8752593002350989,0.008287292817679558,0.005494505494505495,0.006607929515418502,0.32147528362935995,0.003021717071533203,0.08339595794677734,0
S-2,0.8865083960625362,0.0,0.0,0.0,0.5861523457434141,0.004961967468261719,0.045749664306640625,0
T-1,0.7464755639097744,0.0,0.0,0.0,0.8233642965657721,0.0029382705688476562,0.11260867118835449,0
T-12,0.9047210300429185,0.48717948717948717,0.2602739726027397,0.3392857142857143,0.8085674300089334,0.00403904914855957,0.060663700103759766,0
T-13,0.8579399141630901,1.0,0.2611607142857143,0.41415929203539825,0.7043051180355245,0.0026175975799560547,0.06244230270385742,0
T-2,0.74158357771261,0.00936768149882904,0.002242152466367713,0.003618272274988693,0.8442008377887009,0.0029516220092773438,0.10429930686950684,0
T-3,0.9523528718009199,0.4716981132075472,0.5263157894736842,0.4975124378109453,0.6858955946478122,0.003105640411376953,0.09673643112182617,0
T-4,0.8710439300897497,0.0,0.0,0.0,0.48202057423614314,0.007879972457885742,0.05626535415649414,0
T-5,0.8914069877242682,0.0,0.0,0.0,0.4076645258355712,0.00526881217956543,0.05462789535522461,0
T-8,0.7892882311486963,0.49295774647887325,0.1174496644295302,0.1897018970189702,0.7222697854863528,0.0017018318176269531,0.035875797271728516,0
T-9,0.7600401606425703,1.0,0.17301038062283736,0.2949852507374631,0.9613846703503766,0.0008962154388427734,0.024571657180786133,0
