Accuracy,Precision,Recall,F1,AUC,TrainingTime,InferenceTime,Parameters,Channel
0.9285714285714286,0.0,0.0,0.0,0.683108496460217,20.553937673568726,0.831005334854126,47993,A-1
0.9232147427693883,0.0,0.0,0.0,0.1778727794922127,19.92755913734436,0.8551595211029053,47993,A-2
0.9148673658235656,0.0,0.0,0.0,0.3195180544975517,21.176182985305786,1.0932488441467285,47993,A-3
0.9238095238095239,0.0,0.0,0.0,0.2826956313468244,19.29697060585022,0.8949315547943115,47993,A-4
0.9353363814500326,0.1782608695652174,0.2751677852348993,0.21635883905013192,0.6848839246340741,4.610393762588501,0.4439103603363037,47993,A-5
0.9680679990810935,0.5,0.7841726618705036,0.6106442577030813,0.9193507083275003,4.364846467971802,0.3272745609283447,47993,A-6
0.6651037393037159,0.0,0.0,0.0,0.07370457383023629,20.904186010360718,0.8425424098968506,47993,A-7
0.4901510574018127,0.0,0.0,0.0,0.7094658211995872,4.929815769195557,0.6925933361053467,47993,A-8
0.486321094312455,0.0,0.0,0.0,0.7358882080212689,4.790549039840698,0.676624059677124,47993,A-9
0.9286253776435045,0.0,0.0,0.0,0.6049483437660534,16.83306360244751,0.971393346786499,47993,B-1
0.7435304990757856,0.07339449541284404,0.017316017316017316,0.028021015761821366,0.7065420869768695,19.172468423843384,0.23820090293884277,57623,C-1
0.7954894925679139,0.16326530612244897,0.04804804804804805,0.07424593967517401,0.7911353875507151,5.377848863601685,0.1844158172607422,57623,C-2
0.6626233797122131,1.0,0.12922038060159607,0.22886653982060343,0.9719325957078429,21.429054737091064,1.0737967491149902,47993,D-1
0.928249897694721,0.0,0.0,0.0,0.4087340004980936,19.48804259300232,0.6012346744537354,47993,D-11
0.699667434126375,1.0,0.14275282949981746,0.2498402555910543,0.9250594531197155,1.7251431941986084,0.7661499977111816,47993,D-12
0.9177575036361232,0.021108179419525065,0.03088803088803089,0.025078369905956112,0.638506905826183,10.411489725112915,0.5740363597869873,47993,D-13
0.8522772277227723,0.6771653543307087,0.20574162679425836,0.3155963302752294,0.6862622427406481,34.014599323272705,0.2808647155761719,57623,D-14
0.6336248785228377,0.02912621359223301,0.0045662100456621,0.007894736842105263,0.6919063030646733,17.78846836090088,0.20850586891174316,57623,D-15
0.6614060258249641,0.6952380952380952,0.09746328437917223,0.17096018735362997,0.6028166716078468,10.978059530258179,0.23295879364013672,57623,D-16
0.47004120070629785,0.23294117647058823,0.023157894736842106,0.04212765957446808,0.6540736675812755,25.79380226135254,1.442633867263794,47993,D-2
0.6455503512880562,0.9063231850117096,0.11470065204505038,0.20363062352012629,0.9743008123196653,21.92803978919983,0.8018567562103271,47993,D-3
0.6622477009435089,1.0,0.1290421927933477,0.22858701582105836,0.9942213833808716,20.312891244888306,0.7076010704040527,47993,D-4
0.9386291179596175,0.08488063660477453,0.21476510067114093,0.12167300380228137,0.22350748678227988,18.806513786315918,0.6471295356750488,47993,D-5
0.9269013360739979,0.0,0.0,0.0,0.5980250423310156,19.260269165039062,0.8737707138061523,47993,D-6
0.616945107398568,0.25132275132275134,0.03517215845982969,0.06170834686586554,0.5851607210745621,18.86459732055664,0.6220943927764893,47993,D-7
0.9320812966297917,0.012853470437017995,0.03355704697986577,0.01858736059479554,0.725193970733854,18.395012617111206,0.6345841884613037,47993,D-8
0.7931836846427593,0.01366120218579235,0.004329004329004329,0.006574621959237344,0.8488947350270712,18.152921199798584,0.5723273754119873,47993,D-9
0.8663260456273765,0.0,0.0,0.0,0.3172218325631837,20.30527687072754,0.7304720878601074,47993,E-1
0.8882807852468768,0.0,0.0,0.0,0.4820916389954047,20.459131002426147,0.7163374423980713,47993,E-10
0.8916092227240314,0.0,0.0,0.0,0.48446233901505653,20.403729915618896,0.6838290691375732,47993,E-11
0.8573466476462197,0.0,0.0,0.0,0.24305852551930196,20.149569272994995,0.702704668045044,47993,E-12
0.8874707259953162,0.02810304449648712,0.021505376344086023,0.024365482233502538,0.426857607035184,20.73677396774292,0.7468860149383545,47993,E-13
0.7725332068311196,0.0,0.0,0.0,0.232383530244435,20.080830574035645,0.7033848762512207,47993,E-2
0.5812111612038504,0.22627737226277372,0.02895392278953923,0.05133866961081976,0.1316069494151686,20.14325761795044,0.631140947341919,47993,E-3
0.6224860673612794,0.24213075060532688,0.03444712366517396,0.06031363088057901,0.08325021969617136,20.301391124725342,0.6208813190460205,47993,E-4
0.9198193800341713,0.2097560975609756,0.2052505966587112,0.2074788902291918,0.3913769578463498,20.019373178482056,0.679513692855835,47993,E-5
0.9570731707317073,0.2707317073170732,0.676829268292683,0.3867595818815331,0.7185409559421627,20.1080482006073,0.6906979084014893,47993,E-6
0.971741778319123,0.6788321167883211,0.7361477572559367,0.7063291139240506,0.8657894727975446,19.325918674468994,0.6693625450134277,47993,E-7
0.864444971537002,0.0,0.0,0.0,0.5140427485205403,20.109418630599976,0.6985201835632324,47993,E-8
0.9173372348207754,0.22141119221411193,0.2026726057906459,0.2116279069767442,0.49162864464851164,20.403738260269165,0.6652839183807373,47993,E-9
0.9264497878359265,0.0,0.0,0.0,0.40670855787689203,20.07625126838684,0.7138223648071289,47993,F-1
0.6100164203612479,0.06791569086651054,0.009810554803788904,0.017144546260715342,0.7971978302961691,20.050182580947876,0.7314057350158691,47993,F-2
0.9573465442242629,0.24154589371980675,0.7194244604316546,0.3616636528028933,0.8995962134065636,20.325286388397217,0.7575318813323975,47993,F-3
0.946417820590006,0.47305389221556887,0.46745562130177515,0.47023809523809523,0.8162246156098165,19.10469698905945,0.45015859603881836,57623,F-4
0.9390371533228676,0.5416666666666666,0.41767068273092367,0.47165532879818595,0.8453146479003054,20.406752586364746,0.3735225200653076,57623,F-5
0.8189341945902301,0.13709677419354838,0.04741980474198047,0.07046632124352331,0.32655634809108447,20.689957857131958,0.4630086421966553,57623,F-7
0.7863426895684961,0.6083333333333333,0.13619402985074627,0.2225609756097561,0.7220885039954199,32.79942440986633,0.37853074073791504,57623,F-8
0.9237662803202294,0.0,0.0,0.0,0.13611900159677282,21.783875465393066,1.6340892314910889,47993,G-1
0.9308635174218427,0.0,0.0,0.0,0.6375068437246834,21.963632345199585,0.8774476051330566,47993,G-2
0.9308313052388881,0.0,0.0,0.0,0.6360502067408562,19.035898208618164,0.8965592384338379,47993,G-3
0.9596388741370154,0.26790450928381965,0.7829457364341085,0.39920948616600793,0.8797543840910924,18.665908813476562,0.724506139755249,47993,G-4
0.9266978922716628,0.0,0.0,0.0,0.8959755015335639,20.832735538482666,0.9056322574615479,47993,G-6
0.9791903140370791,1.0,0.7064056939501779,0.8279457768508863,0.8840877878506971,17.39062261581421,0.826101541519165,47993,G-7
0.4492420762517226,0.3486238532110092,0.032590051457975985,0.0596078431372549,0.4755112289684822,19.925220251083374,0.27379870414733887,57623,M-1
0.5126320624712908,0.981651376146789,0.09176672384219554,0.16784313725490196,0.8387946991328662,17.090386390686035,0.18917298316955566,57623,M-2
0.8219042920572275,0.4411764705882353,0.12893982808022922,0.19955654101995565,0.6003019012263884,16.099129676818848,0.2192859649658203,57623,M-3
0.7770897832817337,0.07216494845360824,0.02005730659025788,0.03139013452914798,0.4682875283332221,15.714870691299438,0.1946718692779541,57623,M-4
0.7694053563322741,0.009009009009009009,0.002506265664160401,0.00392156862745098,0.6945231704538508,15.601324319839478,0.22221946716308594,57623,M-5
0.9486916367367881,1.0,0.494949494949495,0.6621621621621622,0.9910758066097872,11.664618253707886,0.19869661331176758,57623,M-6
