Channel,Accuracy,Precision,Recall,F1,AUC,TrainingTime,InferenceTime,Parameters
P-3,0.7791016323126415,0.0,0.0,0.0,0.31322832698312875,3.47229266166687,0.31178832054138184,1127724
P-4,0.853963295587661,0.0,0.0,0.0,0.705449306356733,3.1690783500671387,0.27540016174316406,1127724
P-7,0.7305231464057207,0.0,0.0,0.0,0.8300193672685076,3.519554376602173,0.29009580612182617,1127724
R-1,0.9248320268756999,0.0,0.0,0.0,0.7317753973378465,3.5377628803253174,0.2631528377532959,1127724
S-1,0.8752593002350989,0.008287292817679558,0.005494505494505495,0.006607929515418502,0.3235173328292251,3.4577078819274902,0.2603883743286133,1127724
S-2,0.8865083960625362,0.0,0.0,0.0,0.5767625679001145,2.631847858428955,0.14076757431030273,2480724
T-1,0.7464755639097744,0.0,0.0,0.0,0.7682500408755544,3.6200945377349854,0.3094515800476074,1127724
T-12,0.9072961373390558,0.5128205128205128,0.273972602739726,0.35714285714285715,0.8084398097376431,3.095817804336548,0.1790609359741211,2480724
T-13,0.8579399141630901,1.0,0.2611607142857143,0.41415929203539825,0.7078253093213906,3.1307034492492676,0.18086028099060059,2480724
T-2,0.74158357771261,0.00936768149882904,0.002242152466367713,0.003618272274988693,0.8314178080323673,3.508091688156128,0.3108093738555908,1127724
T-3,0.9523528718009199,0.4716981132075472,0.5263157894736842,0.4975124378109453,0.6858845471500705,3.5356037616729736,0.30719876289367676,1127724
T-4,0.8710439300897497,0.0,0.0,0.0,0.4801550744664518,6.297091484069824,0.16405320167541504,2480724
T-5,0.8914069877242682,0.0,0.0,0.0,0.40850778140874233,6.3921709060668945,0.16841506958007812,2480724
T-8,0.7878787878787878,0.4788732394366197,0.11409395973154363,0.1842818428184282,0.7104260338025132,2.2503702640533447,0.11092901229858398,2480724
T-9,0.7600401606425703,1.0,0.17301038062283736,0.2949852507374631,0.9607435286286908,1.3366477489471436,0.07770109176635742,2480724
