Channel,Accuracy,Precision,Recall,F1,AUC,TrainingTime,InferenceTime,Parameters
P-1,0.8370017846519928,0.11401425178147269,0.045933014354066985,0.06548431105047749,0.36983357603494904,0.5507261753082275,0.03181004524230957,47993
P-10,0.9258333333333333,0.14,0.18340611353711792,0.15879017013232513,0.8209758323313601,0.8723418712615967,0.02514958381652832,57623
P-11,0.8398835516739447,0.13372093023255813,0.054245283018867926,0.07718120805369127,0.6911779450192064,0.8027410507202148,0.01420903205871582,57623
P-14,0.9248333333333333,0.21333333333333335,0.22939068100358423,0.22107081174438686,0.7653372878265888,0.5964434146881104,0.3350958824157715,57623
P-15,0.9067489114658926,0.0,0.0,0.0,0.5112172286434483,0.7408170700073242,0.011829853057861328,57623
P-2,0.8867924528301887,1.0,0.3066465256797583,0.46936416184971097,0.9247448053841891,0.5464730262756348,0.03024911880493164,47993
P-3,0.7791016323126415,0.0,0.0,0.0,0.31102133776975843,0.5548374652862549,0.0316622257232666,47993
P-4,0.853963295587661,0.0,0.0,0.0,0.6475224068126243,0.5043599605560303,0.028705358505249023,47993
P-7,0.7305231464057207,0.0,0.0,0.0,0.8195786305036501,0.5567448139190674,0.03017902374267578,47993
R-1,0.9248320268756999,0.0,0.0,0.0,0.7049597548797459,0.5552768707275391,0.0272672176361084,47993
S-1,0.8752593002350989,0.008287292817679558,0.005494505494505495,0.006607929515418502,0.3249413015306808,0.5449433326721191,0.027036428451538086,47993
S-2,0.8876664736537349,0.011494252873563218,0.009174311926605505,0.01020408163265306,0.5863508011930008,0.1931319236755371,0.008003711700439453,57623
T-1,0.7464755639097744,0.0,0.0,0.0,0.7826023847479682,0.5612118244171143,0.03212881088256836,47993
T-12,0.9021459227467811,0.46153846153846156,0.2465753424657534,0.32142857142857145,0.8050221821335946,0.23685598373413086,0.009849786758422852,57623
T-13,0.8570815450643777,0.9914529914529915,0.25892857142857145,0.41061946902654867,0.7052231194018521,0.2356417179107666,0.011041402816772461,57623
T-2,0.74158357771261,0.00936768149882904,0.002242152466367713,0.003618272274988693,0.7946394894238655,0.5531558990478516,0.03186488151550293,47993
T-3,0.9523528718009199,0.4716981132075472,0.5263157894736842,0.4975124378109453,0.7009270150310953,0.5608863830566406,0.03230619430541992,47993
T-4,0.8710439300897497,0.0,0.0,0.0,0.48296791033317976,0.46761059761047363,0.009732961654663086,57623
T-5,0.8914069877242682,0.0,0.0,0.0,0.41412948522988324,0.4680922031402588,0.009233951568603516,57623
T-8,0.7963354474982381,0.5633802816901409,0.1342281879194631,0.21680216802168023,0.7201952954277401,0.15970492362976074,0.0062465667724609375,57623
T-9,0.7600401606425703,1.0,0.17301038062283736,0.2949852507374631,0.9649672332532314,0.10436868667602539,0.005031585693359375,57623
