Channel,Accuracy,Precision,Recall,F1,AUC,TrainingTime,InferenceTime,Parameters
F-8,0.656891495601173,0.3518324607329843,0.6268656716417911,0.4507042253521127,0.7238816049412581,0.013521909713745117,0.06156182289123535,0
G-1,0.5737842036085554,0.0,0.0,0.0,0.13670000280135586,0.0030493736267089844,0.1125640869140625,0
G-2,0.5999173667538906,0.023760330578512397,0.49640287769784175,0.045349983568846536,0.6369063131971255,0.0025413036346435547,0.0886685848236084,0
G-3,0.5957474061739465,0.01857188600704451,0.38926174496644295,0.035452322738386305,0.6363700897951171,0.00274658203125,0.09145212173461914,0
G-4,0.6145778013807753,0.035809906291834004,0.8294573643410853,0.06865575874238049,0.8733045580725182,0.0025815963745117188,0.09583139419555664,0
G-6,0.6233021077283373,0.058255269320843094,1.0,0.11009681881051175,0.9393231593767906,0.0029685497283935547,0.11226844787597656,0
G-7,0.6778912851557574,0.15960355434039644,0.8309608540925267,0.2677752293577982,0.8833819132835812,0.0024945735931396484,0.09731602668762207,0
M-1,0.4731281580156178,0.5109070034443168,0.3816466552315609,0.4369170348551792,0.47810618360979484,0.00542759895324707,0.061309099197387695,0
M-2,0.707395498392283,0.8036739380022963,0.6003430531732419,0.6872852233676976,0.833521656291938,0.005420207977294922,0.06302356719970703,0
M-3,0.5885545140601874,0.20098643649815043,0.4670487106017192,0.2810344827586207,0.6057986209534478,0.005063295364379883,0.055834293365478516,0
M-4,0.5541795665634675,0.16774193548387098,0.37249283667621774,0.2313167259786477,0.4702007533887165,0.006871223449707031,0.051728010177612305,0
M-5,0.657739446209714,0.2985244040862656,0.6591478696741855,0.4109375,0.6985715397140302,0.004728078842163086,0.05953407287597656,0
M-6,0.7013853258081068,0.25384615384615383,1.0,0.4049079754601227,0.9869194515111135,0.004769563674926758,0.055669546127319336,0
M-7,0.6454280155642024,0.17761557177615572,0.7336683417085427,0.2859941234084231,0.8635882698359867,0.003628969192504883,0.05960655212402344,0
P-1,0.5346817370612731,0.07376561570493753,0.23732057416267943,0.112548218742909,0.37018514666111924,0.0032923221588134766,0.10455942153930664,0
P-10,0.6381666666666667,0.09541666666666666,1.0,0.17421072651198174,0.8206648360005115,0.010815143585205078,0.16737031936645508,0
P-11,0.6355167394468705,0.19868995633187772,0.6438679245283019,0.303670745272525,0.6899011799502452,0.02466869354248047,0.08826875686645508,0
P-14,0.6325,0.09875,0.8494623655913979,0.1769316909294513,0.7654951668348831,0.007677555084228516,0.1648883819580078,0
P-15,0.5678519593613933,0.013611615245009074,0.12605042016806722,0.02457002457002457,0.5083475938725888,0.009626388549804688,0.07287764549255371,0
P-2,0.7143914169441361,0.3471023427866831,0.850453172205438,0.4929947460595447,0.9254288494034513,0.0028688907623291016,0.09678173065185547,0
P-3,0.47777910163231263,0.06076854334226988,0.14225941422594143,0.08515967438948027,0.31075849120661503,0.0029311180114746094,0.10033512115478516,0
P-4,0.8516204607575166,0.3448806774441878,0.6078697421981004,0.4400785854616896,0.705449990057044,0.0029494762420654297,0.09176301956176758,0
P-7,0.7431940785346882,0.45326223337515686,0.826186392224128,0.5853757342515697,0.8178377725693095,0.0031099319458007812,0.09978675842285156,0
R-1,0.9294512877939529,0.19047619047619047,0.5586592178770949,0.2840909090909091,0.7317753973378465,0.0030455589294433594,0.08153891563415527,0
S-1,0.5635458442815655,0.0487551867219917,0.25824175824175827,0.08202443280977312,0.32147528362935995,0.003040313720703125,0.0871589183807373,0
