Channel,Accuracy,Precision,Recall,F1,AUC,TrainingTime,InferenceTime,Parameters
P-3,0.49053418545761485,0.09436237564063914,0.20404172099087353,0.1290455576169862,0.5204596585015913,13.200265407562256,0.4861114025115967,284441
P-4,0.8751153896874588,0.528957528957529,0.7926711668273867,0.6345040524893863,0.8775854047949664,11.883419275283813,0.4398665428161621,284441
P-7,0.6166941938762546,0.3144853875476493,0.5354245538128718,0.39623774264558737,0.6710608964174806,13.183375120162964,0.4653129577636719,284441
R-1,0.9284497444633731,0.32,0.7168458781362007,0.4424778761061947,0.8285254856458633,13.25501012802124,0.4058091640472412,284441
S-1,0.6502594306548871,0.17601683029453016,0.7770897832817337,0.28702115494568325,0.7934855620615329,12.993869543075562,0.4247894287109375,284441
S-2,0.6318377381684082,0.2,0.6220095693779905,0.30267753201396974,0.7159453641155074,3.802460193634033,0.10416078567504883,288311
T-1,0.40549215406562056,0.04398216939078752,0.07660455486542443,0.055880687181423444,0.07608999182066814,13.299965858459473,0.5180368423461914,284441
T-12,0.7152466367713004,0.32286995515695066,0.9028213166144201,0.4756399669694467,0.9225913659411197,4.906822443008423,0.14574766159057617,288311
T-13,0.7183856502242153,0.5112107623318386,0.7037037037037037,0.5922077922077922,0.8011834527321252,4.953171968460083,0.14339280128479004,288311
T-2,0.4312166172106825,0.05370919881305638,0.10145739910313901,0.07023670935195964,0.09576782327206382,13.18851900100708,0.49900269508361816,284441
T-3,0.6305048335123523,0.1247016706443914,0.7206896551724138,0.2126144455747711,0.7916852735319736,13.311190843582153,0.48803019523620605,284441
T-4,0.6856717897868121,0.27261462205700127,0.8239700374531835,0.409683426443203,0.8028057784911717,10.784923315048218,0.13298535346984863,288311
T-5,0.699207135777998,0.26270136307311026,0.9464285714285714,0.41125121241513096,0.9517215121834687,10.749312400817871,0.13057756423950195,288311
T-8,0.6429112964366944,0.4772727272727273,0.5637583892617449,0.5169230769230769,0.7417441454754428,2.871612548828125,0.08569788932800293,288311
T-9,0.9341517857142857,0.8575418994413407,0.9746031746031746,0.912332838038633,0.9965084829112368,1.2931559085845947,0.05908012390136719,288311
