Channel,Accuracy,Precision,Recall,F1,AUC,TrainingTime,InferenceTime,Parameters
M-4,0.5753353973168215,0.1504424778761062,0.2922636103151863,0.19863680623174293,0.45613737713254265,0.03652071952819824,0.14948368072509766,57596
M-5,0.6995006808896959,0.32944228274967574,0.6365914786967418,0.4341880341880342,0.6985826539741816,0.0346989631652832,0.14959287643432617,57596
M-6,0.7516675218060543,0.2903225806451613,1.0,0.45,0.9873059550386791,0.034166574478149414,0.10683894157409668,57596
M-7,0.6950389105058365,0.20277777777777778,0.7336683417085427,0.3177366702937976,0.8639400556904067,0.03304648399353027,0.10941386222839355,57596
P-1,0.5763236168947056,0.07239972807613868,0.20382775119617225,0.10684725357411588,0.36553645724984396,0.040290117263793945,0.15802359580993652,32396
P-10,0.6878333333333333,0.10857142857142857,0.9956331877729258,0.19579218548733363,0.820662565954301,0.0472872257232666,0.34993815422058105,57596
P-11,0.6756914119359534,0.2129783693843594,0.6037735849056604,0.3148831488314883,0.689898046784432,0.04936075210571289,0.31221771240234375,57596
P-14,0.6825,0.11285714285714285,0.8494623655913979,0.19924337957124844,0.7655102029309111,0.04956340789794922,0.22521662712097168,57596
P-15,0.6168359941944848,0.014507772020725389,0.11764705882352941,0.025830258302583026,0.5083061666077124,0.044849395751953125,0.2940082550048828,57596
P-2,0.7644592428166235,0.3967582804792107,0.850453172205438,0.5410860163382989,0.9171564807744113,0.03942298889160156,0.1549665927886963,32396
P-3,0.5255570117955439,0.06637168141592921,0.13598326359832635,0.08920402561756634,0.31085318811937546,0.04110455513000488,0.15766644477844238,32396
P-4,0.8516204607575166,0.3448806774441878,0.6078697421981004,0.4400785854616896,0.7054395392094315,0.03950309753417969,0.14171504974365234,32396
P-7,0.8024087316522394,0.5311827956989247,0.8473413379073756,0.6530072703238599,0.8439453577642475,0.03957557678222656,0.1569972038269043,32396
R-1,0.9294512877939529,0.19047619047619047,0.5586592178770949,0.2840909090909091,0.7317753973378465,0.04020547866821289,0.16022777557373047,32396
S-1,0.6037892407689116,0.04188067957329119,0.19413919413919414,0.06889827754306142,0.32028350607258615,0.039713382720947266,0.15240836143493652,32396
S-2,0.6491024898668211,0.08925619834710743,0.4954128440366973,0.15126050420168066,0.5879384447896938,0.030955076217651367,0.05344367027282715,57596
T-1,0.7940554511278195,0.49647532729103727,0.8539260969976905,0.6278921672680959,0.8055738927834208,0.04098939895629883,0.1580371856689453,32396
T-12,0.6974248927038627,0.20220588235294118,0.7534246575342466,0.3188405797101449,0.8061318295771874,0.03238701820373535,0.07254695892333984,57596
T-13,0.68068669527897,0.31862745098039214,0.5803571428571429,0.41139240506329117,0.7077007742523151,0.030292987823486328,0.07527661323547363,57596
T-2,0.7161290322580646,0.39343163538873993,0.6580717488789237,0.4924496644295302,0.7299749608014141,0.03866457939147949,0.1601245403289795,32396
T-3,0.6603373039273499,0.07884097035040431,0.6157894736842106,0.13978494623655913,0.6834633580494018,0.038945674896240234,0.16002893447875977,32396
T-4,0.6268304204062353,0.0796221322537112,0.3532934131736527,0.1299559471365639,0.4822723783202826,0.03845858573913574,0.1639728546142578,57596
T-5,0.6152030217186024,0.033738191632928474,0.20161290322580644,0.057803468208092484,0.4066918497427767,0.037869930267333984,0.16493511199951172,57596
T-8,0.7131782945736435,0.3903420523138833,0.6510067114093959,0.4880503144654088,0.7247274425399182,0.0286562442779541,0.04086136817932129,57596
T-9,0.8955823293172691,0.7650429799426934,0.9238754325259516,0.8369905956112853,0.9618838799352006,0.02674388885498047,0.014674663543701172,57596
